,qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte,addresse
154,Q154,Let's hope we're able to figure out more about that needle mark.,"[32940, 33004]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,32940,33004,
155,Q155,"Ah, Agent Blaze, Agent Harris,","[33434, 33464]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson said,",[],[],[],he/him/his,,intermediate,,,,3,3,22,33434,33464,
156,Q156,Thank you for your patience. I was just finishing up another case.,"[33540, 33606]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson said,",[],[],[],he/him/his,,intermediate,,,,3,3,22,33540,33606,
157,Q157,"Let's get started then,","[33644, 33667]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson said,",[],[],[],he/him/his,,intermediate,,,,3,3,22,33644,33667,
158,Q158,Time is of the essence in cases like this.,"[33722, 33764]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson said,",[],[],[],he/him/his,,intermediate,,,,3,3,22,33722,33764,
159,Q159,"It appears to be a small-caliber needle, possibly a diabetic needle,","[33926, 33994]",Dr. Wilson,"['Dana', 'Sam']",Anaphoric,he said after a few moments.,[],[],[],he/him/his,,intermediate,,,,3,3,22,33926,33994,
160,Q160,"Visual examination won't tell us what substance was injected, but we'll run tests and hopefully have answers soon.","[34026, 34140]",Dr. Wilson,"['Dana', 'Sam']",Anaphoric,he said after a few moments.,[],[],[],he/him/his,,intermediate,,,,3,3,22,34026,34140,
161,Q161,But you're sure she was poisoned?,"[34144, 34177]",Sam,"['Dr. Wilson', 'Dana']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,3,3,1,34144,34177,
162,Q162,"Hard to say anything for certain without the toxicology report,","[34192, 34255]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson replied,",[],[],[],he/him/his,,intermediate,,,,3,3,22,34192,34255,
163,Q163,"But given the rapid onset of symptoms and lack of visible injuries, it's the most likely scenario.","[34278, 34376]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson replied,",[],[],[],he/him/his,,intermediate,,,,3,3,22,34278,34376,
164,Q164,Did Ben Spears mention anyone being on stage?,"[34465, 34510]",Dana,"['Dr. Wilson', 'Sam']",Anaphoric,"she asked,",[],[],[],she/her,,major,,,,3,3,0,34465,34510,
165,Q165,Anyone who might've gotten close to Emily?,"[34524, 34566]",Dana,"['Dr. Wilson', 'Sam']",Anaphoric,"she asked,",[],[],[],she/her,,major,,,,3,3,0,34524,34566,
166,Q166,"Now that you mention it, he did say that she walked into the crowd to interview an attendee—a teenage girl.","[34610, 34717]",Sam,"['Dr. Wilson', 'Dana']",Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,34610,34717,
167,Q167,"That's probably when the killer stuck her with the needle,","[34721, 34779]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana murmured.,[],[],[],she/her,,major,,,,3,3,0,34721,34779,
168,Q168,"I doubt anyone would have noticed in all that chaos, though.","[34797, 34857]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana murmured.,[],[],[],she/her,,major,,,,3,3,0,34797,34857,
169,Q169,"Dr. Wilson,","[34861, 34872]",Sam,"['Dr. Wilson', 'Dana']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,3,3,1,34861,34872,
170,Q170,do you think there might be any DNA left on her body from the attacker?,"[34886, 34957]",Sam,"['Dr. Wilson', 'Dana']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,3,3,1,34886,34957,
171,Q171,"It's possible, but given the nature of a needle prick, it's doubtful. I'll still take swabs and send them through our lab just in case, of course.","[35019, 35165]",Dr. Wilson,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,3,3,22,35019,35165,
172,Q172,Any idea how long it might take for the toxicology report?,"[35169, 35227]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,3,3,0,35169,35227,
173,Q173,"Unfortunately,","[35243, 35257]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson said with a sigh,",[],[],[],he/him/his,,intermediate,,,,3,3,22,35243,35257,
174,Q174,"it could be several days. We're backed up at the moment, and the tests themselves can be time-consuming. But I promise to get the results to you as soon as they're available.","[35289, 35463]",Dr. Wilson,"['Dana', 'Sam']",Explicit,"Dr. Wilson said with a sigh,",[],[],[],he/him/his,,intermediate,,,,3,3,22,35289,35463,
175,Q175,"We really can't afford to wait,","[35467, 35498]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana said.,[],[],[],she/her,,major,,,,3,3,0,35467,35498,
176,Q176,"If these murders are indeed connected, we could be dealing with a serial killer, and there's no guarantee he won't strike again soon. The longer it takes to get those results—","[35512, 35687]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana said.,[],[],[],she/her,,major,,,,3,3,0,35512,35687,
177,Q177,"I understand the urgency, I really do, and I'll be sure to pass that along. But ultimately, it's not just up to me. At the risk of sounding insensitive, there are many urgent cases, even if not all of them are as intriguing as this one.","[35718, 35954]",Dr. Wilson,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,3,3,22,35718,35954,
178,Q178,Do you have any theories on what poison could've been used?,"[36129, 36188]",Dana,"['Dr. Wilson', 'Sam']",Anaphoric,she asked.,[],[],[],she/her,,major,,,,3,3,0,36129,36188,
179,Q179,Something that acts so quickly must be pretty potent.,"[36212, 36265]",Dana,"['Dr. Wilson', 'Sam']",Anaphoric,she asked.,[],[],[],she/her,,major,,,,3,3,0,36212,36265,
180,Q180,"There are several possibilities: cyanide, for example, is fast-acting and can cause a sudden loss of consciousness. Another possibility is tetrodotoxin, which is found in pufferfish venom. It's extremely potent and can lead to rapid paralysis and death. Of course, there are other options, but we won't know until the toxicology report comes in.","[36319, 36664]",Dr. Wilson,"['Dana', 'Sam']",Explicit,Dr. Wilson thought for a moment before answering.,[],[],[],he/him/his,,intermediate,,,,3,3,22,36319,36664,
181,Q181,"Of course,","[36668, 36678]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana said.,[],[],[],she/her,,major,,,,3,3,0,36668,36678,
182,Q182,"What about Julia Bennett? Did she have a needle mark, too?","[36714, 36772]",Dana,"['Dr. Wilson', 'Sam']",Anaphoric,"She paused, thinking.",[],[],[],she/her,,major,,,,3,3,0,36714,36772,
183,Q183,"Almost the same exact spot as Ms. Haven's, too.","[36803, 36850]",Dr. Wilson,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,3,3,22,36803,36850,
184,Q184,"There's no question, then. The murders have to be connected.","[36873, 36933]",Sam,"['Dr. Wilson', 'Dana']",Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,36873,36933,
185,Q185,Did you learn anything else from Julia's autopsy?,"[36937, 36986]",Dana,"['Dr. Wilson', 'Sam']",Explicit,Dana asked the coroner.,[],[],[],she/her,,major,,,,3,3,0,36937,36986,
186,Q186,"Nothing of relevance. No signs of struggle or self-defense, nothing unusual at all except the puncture wound on the arm.","[37033, 37153]",Dr. Wilson,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,3,3,22,37033,37153,
187,Q187,"Thank you for your help, Dr. Wilson,","[37198, 37234]",Dana,"['Dr. Wilson', 'Sam']",Anaphoric,she said.,[],[],[],she/her,,major,,,,3,3,0,37198,37234,
188,Q188,"Anytime, Agent Blaze.","[37248, 37269]",Dr. Wilson,"['Dr. Wilson', 'Sam']",Implicit,,[],[],[],she/her,,major,,,,3,3,22,37248,37269,"['Dana', 'Sam']"
189,Q189,"While we wait on Emily Haven's toxicology report,","[38047, 38096]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,38047,38096,
190,Q190,why don't we take a closer look at Julia Bennett? I've got her file in the glove box.,"[38179, 38264]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,38179,38264,
191,Q191,"Sounds like a good idea,","[38268, 38292]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,38268,38292,
192,Q192,I feel like I hardly know a thing about her.,"[38306, 38350]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,38306,38350,
193,Q193,"'According to her friends,'","[38831, 38858]",Dana,['Sam'],Explicit,"Dana read aloud,",[],[],[],she/her,,major,,,,3,3,0,38831,38858,
194,Q194,'Julia was passionate about advocating for social change. She was always involved in campaigns and took a keen interest in local politics.',"[38878, 39017]",Dana,['Sam'],Explicit,"Dana read aloud,",[],[],[],she/her,,major,,,,3,3,0,38878,39017,
195,Q195,"Here's something interesting,","[39188, 39217]",Sam,['Dana'],Explicit,"Sam pointed out,",[],[],[],he/him/his,,major,,,,3,3,1,39188,39217,
196,Q196,"Julia organized a protest at the Capitol last month, focusing on freedom of assembly.","[39267, 39352]",Sam,['Dana'],Explicit,"Sam pointed out,",[],[],[],he/him/his,,major,,,,3,3,1,39267,39352,
197,Q197,Freedom of assembly?,"[39356, 39376]",Dana,['Sam'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,3,3,0,39356,39376,
198,Q198,You don't think...is that the connection? Free speech and freedom of assembly?,"[39462, 39540]",Dana,['Sam'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,3,3,0,39462,39540,
199,Q199,You think the killer has a problem with the First Amendment?,"[39544, 39604]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,39544,39604,
200,Q200,It's a possibility. Or it could be a twisted interpretation of it. We'll need to dig deeper into Julia's background and her involvement in those protests.,"[39634, 39788]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,3,3,0,39634,39788,
201,Q201,Looks like another protest. Wonder what it's about this time.,"[39997, 40058]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,39997,40058,
202,Q202,"Protests do have a way of fomenting violence,","[40062, 40107]",Dana,['Sam'],Explicit,"Dana murmured,",[],[],[],she/her,,major,,,,3,3,0,40062,40107,
203,Q203,"Is it possible the two women had some other political stance in common, something that put them at risk from a violent extremist group?","[40125, 40260]",Dana,['Sam'],Explicit,"Dana murmured,",[],[],[],she/her,,major,,,,3,3,0,40125,40260,
204,Q204,"Maybe,","[40264, 40270]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,40264,40270,
205,Q205,You think the killer was part of a group?,"[40314, 40355]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,40314,40355,
206,Q206,I don't know what to think. I just don't want to assume anything. Let's keep digging—there could be more connections we're missing.,"[40373, 40504]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,3,3,0,40373,40504,
207,Q207,"Look at this,","[40572, 40585]",Dana,['Sam'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,3,3,0,40572,40585,
208,Q208,It appears both Emily and Julia were involved in organizing the events they were at when they were killed. They weren't just participating—they were leading from the front.,"[40637, 40809]",Dana,['Sam'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,3,3,0,40637,40809,
209,Q209,Another connection?,"[40813, 40832]",Sam,['Dana'],Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,3,3,1,40813,40832,
210,Q210,"Seems like it,","[40885, 40899]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,40885,40899,
211,Q211,"Emily was holding the rally near the Fifth Circuit Courthouse, and Julia organized a protest at the Capitol last month. Both events required permission from the city board.","[40952, 41124]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,40952,41124,
212,Q212,Which city board?,"[41128, 41145]",Sam,['Dana'],Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,3,3,1,41128,41145,
213,Q213,"It's called the Philadelphia Public Assembly Board,","[41199, 41250]",Dana,['Sam'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,3,3,0,41199,41250,
214,Q214,"Their purpose is to review and approve permits for public events, including protests and rallies.","[41263, 41360]",Dana,['Sam'],Anaphoric,"she said,",[],[],[],she/her,,major,,,,3,3,0,41263,41360,
215,Q215,"Alright, so both victims had to get permission from this board...","[41364, 41429]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,41364,41429,
216,Q216,What does that tell us?,"[41466, 41489]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,41466,41489,
217,Q217,"Here we go,","[41622, 41633]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,41622,41633,
218,Q218,"According to this article, one of the board members, Martin Grimes, made several complaints against both Emily's and Julia's events.","[41685, 41817]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,41685,41817,
219,Q219,"Martin Grimes, huh?","[41821, 41840]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,41821,41840,
220,Q220,"According to what I'm seeing, it appears he's a constitutional law professor at a local university. Has some...interesting political views.","[41913, 42052]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,41913,42052,
221,Q221,Interesting? How so?,"[42056, 42076]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,3,3,0,42056,42076,
222,Q222,"For example, he's argued in favor of abolishing the Electoral College system altogether and replacing it with something he calls 'direct democracy.'","[42080, 42228]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,3,3,1,42080,42228,
223,Q223,"Wow,","[42232, 42236]",Dana,['Sam'],Explicit,"Dana mused,",[],[],[],she/her,,major,,,,3,3,0,42232,42236,
224,Q224,Any other noteworthy stances?,"[42296, 42325]",Dana,['Sam'],Explicit,"Dana mused,",[],[],[],she/her,,major,,,,3,3,0,42296,42325,
225,Q225,"He also thinks the Confederacy should've been allowed to exist,","[42329, 42392]",Sam,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,major,,,,3,3,1,42329,42392,
226,Q226,And that states should have the right to secede from the Union.,"[42404, 42467]",Sam,['Dana'],Anaphoric,"he said,",[],[],[],he/him/his,,major,,,,3,3,1,42404,42467,
227,Q227,So he's a bit of a controversial figure.,"[42495, 42535]",Dana,['Sam'],Implicit,,[],[],[],she/her,,major,,,,3,3,0,42495,42535,
228,Q228,"That's certainly one way to put it,","[42539, 42574]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,42539,42574,
229,Q229,"Looks like he's been in the news quite a bit lately, giving interviews and op-eds on all sorts of issues. Had some pretty public disagreements with a few politicians and even some fellow professors.","[42620, 42818]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,3,3,1,42620,42818,
230,Q230,"So, this Martin Grimes is anti-government and opposed both Emily's and Julia's events,","[42822, 42908]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,42822,42908,
231,Q231,"I guess there's only one question left: Did he limit himself to words, or did he turn to violence to get his message across?","[42960, 43084]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,3,3,0,42960,43084,
232,Q232,Are you sure Grimes is home?,"[43117, 43145]",Dana,['Sam'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,4,4,0,43117,43145,
233,Q233,"According to the university secretary I spoke with, he canceled his classes today,","[43525, 43607]",Sam,['Dana'],Explicit,"Sam replied,",[],[],[],he/him/his,,major,,,,4,4,1,43525,43607,
234,Q234,She said Professor Grimes didn't give a reason—just that he wouldn't be in.,"[43665, 43740]",Sam,['Dana'],Explicit,"Sam replied,",[],[],[],he/him/his,,major,,,,4,4,1,43665,43740,
235,Q235,"Interesting,","[43744, 43756]",Dana,['Sam'],Explicit,"Dana mused,",[],[],[],she/her,,major,,,,4,4,0,43744,43756,
236,Q236,"Sam,","[43974, 43978]",Dana,['Sam'],Anaphoric,"she asked,",[],[],[],she/her,,major,,,,4,4,0,43974,43978,
237,Q237,do we know where Grimes was a week ago when Julia Bennett was killed?,"[44013, 44082]",Dana,['Sam'],Anaphoric,"she asked,",[],[],[],she/her,,major,,,,4,4,0,44013,44082,
238,Q238,"Unfortunately, no,","[44086, 44104]",Sam,['Dana'],Explicit,"Sam admitted,",[],[],[],he/him/his,,major,,,,4,4,1,44086,44104,
239,Q239,"I tried talking to some colleagues and students, but nobody seemed to have a solid alibi for him. It's all hearsay and speculation.","[44133, 44264]",Sam,['Dana'],Explicit,"Sam admitted,",[],[],[],he/him/his,,major,,,,4,4,1,44133,44264,
240,Q240,"We need to talk with him directly, see what he has to say for himself,","[44409, 44479]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,4,4,0,44409,44479,
241,Q241,"I want to catch him off-guard, see how he reacts to seeing two FBI agents showing up on his doorstep.","[44493, 44594]",Dana,['Sam'],Explicit,"Dana said,",[],[],[],she/her,,major,,,,4,4,0,44493,44594,
242,Q242,"Well, it might be a bit late for that,","[44598, 44636]",Sam,['Dana'],Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,4,4,1,44598,44636,
243,Q243,"Nice place,","[45220, 45231]",Sam,['Dana'],Explicit,"Sam muttered,",[],[],[],he/him/his,,major,,,,4,4,1,45220,45231,
244,Q244,"Tells you a lot about the professor, doesn't it?","[45323, 45371]",Dana,['Sam'],Explicit,"Dana asked,",[],[],[],she/her,,major,,,,4,4,0,45323,45371,
245,Q245,"Professor Grimes, we know you're home!","[45660, 45698]",Sam,"['Grimes', 'Dana']",Anaphoric,he called out.,[],[],[],he/him/his,,major,,,,4,4,1,45660,45698,
246,Q246,We just want to talk.,"[45716, 45737]",Sam,"['Grimes', 'Dana']",Anaphoric,he called out.,[],[],[],he/him/his,,major,,,,4,4,1,45716,45737,
247,Q247,"Who are you, and what do you want?","[46051, 46085]",Grimes,"['Dana', 'Sam']",Anaphoric,"he asked,",[],[],[],he/him/his,,intermediate,,,,4,4,10,46051,46085,
248,Q248,"Professor Grimes, I'm Agent Dana Blaze and this is my partner, Agent Sam Harris,","[46223, 46303]",Dana,"['Grimes', 'Sam']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,4,4,0,46223,46303,
249,Q249,We'd like to speak with you about an urgent matter.,"[46341, 46392]",Dana,"['Grimes', 'Sam']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,4,4,0,46341,46392,
250,Q250,What urgent matter?,"[46396, 46415]",Grimes,"['Dana', 'Sam']",Anaphoric,"he asked,",[],[],[],he/him/his,,intermediate,,,,4,4,10,46396,46415,
251,Q251,"We're investigating the murders of Julia Bennett and Emily Haven,","[46449, 46514]",Sam,"['Grimes', 'Dana']",Explicit,Sam said.,[],[],[],he/him/his,,major,,,,4,4,1,46449,46514,
252,Q252,Murder?,"[46589, 46596]",Grimes,"['Dana', 'Sam']",Anaphoric,he asked.,[],[],[],he/him/his,,intermediate,,,,4,4,10,46589,46596,
