source,idColName,iden,text,startByte,endByte,pdncID
booknlp,COREF,33,you,32013,32016,0
booknlp,COREF,33,She,32042,32045,0
exp,exp_name,sam,Sam,32126,32129,1
exp,exp_name,emily haven,Emily Haven,32169,32180,2
booknlp,COREF,37,He,32213,32215,1
booknlp,COREF,37,his,32222,32225,1
booknlp,COREF,37,his,32232,32235,1
booknlp,COREF,33,you,32282,32285,0
exp,exp_name,dana,Dana,32329,32333,0
exp,exp_name,dana,Dana,32437,32441,0
booknlp,COREF,33,she,32530,32533,0
exp,exp_name,sam,Sam,32538,32541,1
exp,exp_name,emily haven,Emily Haven,32586,32597,2
booknlp,COREF,33,She,32606,32609,0
booknlp,COREF,33,she,32649,32652,0
exp,exp_name,emily,Emily,32680,32685,2
booknlp,COREF,33,she,32802,32805,0
exp,exp_name,dr. wilson,Dr. Wilson,32818,32828,22
exp,exp_name,sam,Sam,32857,32860,1
booknlp,COREF,37,He,32889,32891,1
booknlp,COREF,37,his,32900,32903,1
exp,exp_name,mark,mark,32999,33003,26
exp,exp_name,wilson,Wilson,33019,33025,22
exp,exp_name,dana,Dana,33078,33082,0
booknlp,COREF,40,him,33093,33096,22
booknlp,COREF,33,her,33103,33106,0
exp,exp_name,dana,Dana,33188,33192,0
booknlp,COREF,40,his,33203,33206,22
booknlp,COREF,40,He,33262,33264,22
booknlp,COREF,40,his,33272,33275,22
booknlp,COREF,40,he,33320,33322,22
booknlp,COREF,40,him,33352,33355,22
exp,exp_name,agent blaze,Agent Blaze,33438,33449,0
exp,exp_name,agent harris,Agent Harris,33451,33463,1
exp,exp_name,dr. wilson,Dr. Wilson,33466,33476,22
booknlp,COREF,33,you,33546,33549,0
booknlp,COREF,33,your,33554,33558,0
booknlp,COREF,40,I,33569,33570,22
exp,exp_name,dana,Dana,33609,33613,0
exp,exp_name,sam,Sam,33618,33621,1
exp,exp_name,dr. wilson,Dr. Wilson,33669,33679,22
booknlp,COREF,40,He,33767,33769,22
exp,exp_name,emily,Emily,33797,33802,2
exp,exp_name,mark,mark,33842,33846,26
booknlp,COREF,31,her,33850,33853,2
exp,exp_name,dana,Dana,33859,33863,0
exp,exp_name,dr. wilson,Dr. Wilson,33905,33915,22
booknlp,COREF,40,he,33996,33998,22
booknlp,COREF,37,you,34148,34151,1
booknlp,COREF,31,she,34160,34163,2
exp,exp_name,sam,Sam,34179,34182,1
exp,exp_name,dr. wilson,Dr. Wilson,34257,34267,22
exp,exp_name,dana,Dana,34379,34383,0
booknlp,COREF,33,she,34395,34398,0
booknlp,COREF,33,She,34445,34448,0
exp,exp_name,sam,Sam,34459,34462,1
exp,exp_name,ben spears,Ben Spears,34469,34479,20
booknlp,COREF,33,she,34512,34515,0
exp,exp_name,emily,Emily,34560,34565,2
exp,exp_name,sam,Sam,34569,34572,1
booknlp,COREF,37,his,34599,34602,1
booknlp,COREF,33,you,34619,34622,0
booknlp,COREF,39,he,34635,34637,20
booknlp,COREF,31,she,34651,34654,2
exp,exp_name,a teenage girl,a teenage girl,34702,34716,29
booknlp,COREF,31,her,34759,34762,2
exp,exp_name,dana,Dana,34781,34785,0
booknlp,COREF,33,I,34797,34798,0
exp,exp_name,dr. wilson,Dr. Wilson,34861,34871,22
exp,exp_name,sam,Sam,34874,34877,1
booknlp,COREF,40,you,34889,34892,22
booknlp,COREF,31,her,34930,34933,2
exp,exp_name,dr. wilson,Dr. Wilson,34960,34970,22
booknlp,COREF,40,his,34977,34980,22
booknlp,COREF,40,he,34989,34991,22
booknlp,COREF,40,his,35002,35005,22
booknlp,COREF,40,I,35089,35090,22
exp,exp_name,dana,Dana,35229,35233,0
exp,exp_name,dr. wilson,Dr. Wilson,35259,35269,22
booknlp,COREF,40,I,35398,35399,22
booknlp,COREF,33,you,35430,35433,0
exp,exp_name,dana,Dana,35500,35504,0
exp,exp_name,dr. wilson,Dr. Wilson,35690,35700,22
booknlp,COREF,40,I,35718,35719,22
booknlp,COREF,40,I,35744,35745,22
booknlp,COREF,40,I,35761,35762,22
booknlp,COREF,40,me,35830,35832,22
exp,exp_name,dana,Dana,35957,35961,0
booknlp,COREF,33,her,35979,35982,0
booknlp,COREF,33,She,35999,36002,0
booknlp,COREF,40,he,36020,36022,22
booknlp,COREF,40,you,36132,36135,22
booknlp,COREF,33,she,36190,36193,0
exp,exp_name,dr. wilson,Dr. Wilson,36268,36278,22
exp,exp_name,dana,Dana,36680,36684,0
booknlp,COREF,33,She,36691,36694,0
booknlp,COREF,32,Julia Bennett,36725,36738,20
booknlp,COREF,32,she,36744,36747,20
exp,exp_name,mark,mark,36762,36766,26
exp,exp_name,dr. wilson,Dr. Wilson,36775,36785,22
exp,exp_name,ms. haven,Ms. Haven,36833,36842,2
exp,exp_name,sam,Sam,36853,36856,1
booknlp,COREF,32,Julia,36970,36975,20
exp,exp_name,dana,Dana,36988,36992,0
exp,exp_name,dana,Dana,37156,37160,0
exp,exp_name,dr. wilson,Dr. Wilson,37223,37233,22
booknlp,COREF,33,she,37236,37239,0
exp,exp_name,agent blaze,Agent Blaze,37257,37268,0
exp,exp_name,dr. wilson,Dr. Wilson,37271,37281,22
exp,exp_name,dana,Dana,37311,37315,0
exp,exp_name,sam,Sam,37320,37323,1
exp,exp_name,dana,Dana,37638,37642,0
booknlp,COREF,33,she,37653,37656,0
exp,exp_name,dr. wilson,Dr. Wilson,37666,37676,22
exp,exp_name,emily haven,Emily Haven,38064,38075,2
exp,exp_name,sam,Sam,38098,38101,1
booknlp,COREF,32,Julia Bennett,38214,38227,20
booknlp,COREF,37,I,38229,38230,1
booknlp,COREF,32,her,38238,38241,20
exp,exp_name,dana,Dana,38294,38298,0
booknlp,COREF,33,I,38306,38307,0
booknlp,COREF,33,I,38318,38319,0
booknlp,COREF,32,her,38346,38349,20
exp,exp_name,dana,Dana,38375,38379,0
exp,exp_name,sam,Sam,38415,38418,1
booknlp,COREF,33,her,38435,38438,0
exp,exp_name,sam,Sam,38440,38443,1
booknlp,COREF,37,his,38500,38503,1
booknlp,COREF,37,he,38538,38540,1
exp,exp_name,dana,Dana,38564,38568,0
booknlp,COREF,33,she,38572,38575,0
booknlp,COREF,37,him,38598,38601,1
exp,exp_name,dana,Dana,38604,38608,0
booknlp,COREF,33,her,38627,38630,0
booknlp,COREF,32,Julia,38704,38709,20
booknlp,COREF,32,she,38813,38816,20
booknlp,COREF,32,her,38845,38848,20
exp,exp_name,dana,Dana,38860,38864,0
booknlp,COREF,32,Julia,38879,38884,20
booknlp,COREF,32,She,38936,38939,20
exp,exp_name,dana,Dana,39022,39026,0
booknlp,COREF,33,she,39046,39049,0
booknlp,COREF,32,Julia,39063,39068,20
booknlp,COREF,32,her,39139,39142,20
exp,exp_name,sam,Sam,39219,39222,1
booknlp,COREF,32,Julia,39267,39272,20
exp,exp_name,dana,Dana,39378,39382,0
exp,exp_name,emily haven,Emily Haven,39441,39452,2
booknlp,COREF,33,You,39462,39465,0
booknlp,COREF,33,You,39544,39547,0
exp,exp_name,dana,Dana,39607,39611,0
booknlp,COREF,32,Julia,39731,39736,20
booknlp,COREF,32,her,39754,39757,20
booknlp,COREF,33,she,39794,39797,0
booknlp,COREF,33,her,39805,39808,0
exp,exp_name,sam,Sam,39961,39964,1
booknlp,COREF,33,her,39974,39977,0
exp,exp_name,dana,Dana,40109,40113,0
exp,exp_name,sam,Sam,40272,40275,1
booknlp,COREF,37,his,40282,40285,1
booknlp,COREF,33,You,40314,40317,0
booknlp,COREF,33,She,40358,40361,0
booknlp,COREF,33,I,40373,40374,0
booknlp,COREF,33,I,40401,40402,0
booknlp,COREF,33,she,40510,40513,0
exp,exp_name,dana,Dana,40538,40542,0
booknlp,COREF,33,she,40587,40590,0
booknlp,COREF,33,her,40625,40628,0
exp,exp_name,emily,Emily,40653,40658,2
booknlp,COREF,32,Julia,40663,40668,20
exp,exp_name,sam,Sam,40834,40837,1
booknlp,COREF,33,she,40870,40873,0
exp,exp_name,dana,Dana,40901,40905,0
exp,exp_name,emily,Emily,40952,40957,2
booknlp,COREF,32,Julia,41019,41024,20
exp,exp_name,sam,Sam,41147,41150,1
exp,exp_name,dana,Dana,41159,41163,0
booknlp,COREF,33,her,41187,41190,0
booknlp,COREF,33,she,41252,41255,0
booknlp,COREF,37,He,41431,41433,1
booknlp,COREF,37,his,41441,41444,1
exp,exp_name,dana,Dana,41492,41496,0
booknlp,COREF,33,she,41569,41572,0
exp,exp_name,dana,Dana,41635,41639,0
exp,exp_name,grimes,Grimes,41745,41751,10
exp,exp_name,emily,Emily,41790,41795,2
booknlp,COREF,32,Julia,41802,41807,20
exp,exp_name,grimes,Grimes,41828,41834,10
exp,exp_name,sam,Sam,41842,41845,1
booknlp,COREF,37,his,41864,41867,1
booknlp,COREF,37,He,41879,41881,1
booknlp,COREF,37,I,41931,41932,1
booknlp,COREF,42,he,41954,41956,10
exp,exp_name,professor,professor,41980,41989,10
booknlp,COREF,42,he,42093,42095,10
booknlp,COREF,42,he,42200,42202,10
exp,exp_name,dana,Dana,42238,42242,0
booknlp,COREF,42,He,42329,42331,10
booknlp,COREF,37,he,42394,42396,1
exp,exp_name,dana,Dana,42470,42474,0
booknlp,COREF,42,he,42498,42500,10
exp,exp_name,sam,Sam,42576,42579,1
booknlp,COREF,42,he,42631,42633,10
exp,exp_name,grimes,Grimes,42838,42844,10
exp,exp_name,emily,Emily,42881,42886,2
booknlp,COREF,32,Julia,42893,42898,20
exp,exp_name,dana,Dana,42910,42914,0
booknlp,COREF,33,I,42960,42961,0
booknlp,COREF,42,he,43004,43006,10
booknlp,COREF,42,himself,43013,43020,10
booknlp,COREF,42,he,43038,43040,10
booknlp,COREF,42,his,43065,43068,10
booknlp,COREF,37,you,43121,43124,1
exp,exp_name,grimes,Grimes,43130,43136,10
exp,exp_name,dana,Dana,43147,43151,0
booknlp,COREF,33,her,43159,43162,0
exp,exp_name,professor,professor,43224,43233,10
booknlp,COREF,33,She,43236,43239,0
exp,exp_name,sam,Sam,43244,43247,1
exp,exp_name,grimes,Grimes,43303,43309,10
booknlp,COREF,37,I,43563,43564,1
booknlp,COREF,43,he,43577,43579,10
booknlp,COREF,43,his,43589,43592,10
exp,exp_name,sam,Sam,43609,43612,1
booknlp,COREF,37,his,43630,43633,1
exp,exp_name,professor grimes,Professor Grimes,43674,43690,10
booknlp,COREF,43,he,43722,43724,10
exp,exp_name,dana,Dana,43758,43762,0
exp,exp_name,grimes,Grimes,43812,43818,10
booknlp,COREF,43,he,43870,43872,10
booknlp,COREF,43,he,43896,43898,10
exp,exp_name,emily haven,Emily Haven,43915,43926,2
booknlp,COREF,43,he,43951,43953,10
booknlp,COREF,31,her,43967,43970,2
exp,exp_name,sam,Sam,43974,43977,1
booknlp,COREF,33,she,43980,43983,0
booknlp,COREF,37,him,44007,44010,1
exp,exp_name,grimes,Grimes,44030,44036,10
booknlp,COREF,32,Julia Bennett,44057,44070,20
exp,exp_name,sam,Sam,44106,44109,1
booknlp,COREF,37,I,44133,44134,1
booknlp,COREF,43,him,44226,44229,10
exp,exp_name,dana,Dana,44267,44271,0
booknlp,COREF,33,her,44279,44282,0
booknlp,COREF,33,she,44328,44331,0
exp,exp_name,grimes,Grimes,44344,44350,10
exp,exp_name,emily haven,Emily Haven,44394,44405,2
booknlp,COREF,43,him,44430,44433,10
booknlp,COREF,43,he,44453,44455,10
booknlp,COREF,43,himself,44471,44478,10
exp,exp_name,dana,Dana,44481,44485,0
booknlp,COREF,33,I,44493,44494,0
booknlp,COREF,43,him,44509,44512,10
booknlp,COREF,43,he,44532,44534,10
booknlp,COREF,43,his,44581,44584,10
exp,exp_name,sam,Sam,44638,44641,1
exp,exp_name,dana,Dana,44677,44681,0
booknlp,COREF,33,she,44698,44701,0
booknlp,COREF,43,He,44776,44778,10
booknlp,COREF,43,his,44795,44798,10
exp,exp_name,dana,Dana,44854,44858,0
exp,exp_name,sam,Sam,44863,44866,1
exp,exp_name,dana,Dana,44953,44957,0
exp,exp_name,sam,Sam,45233,45236,1
booknlp,COREF,37,his,45247,45250,1
booknlp,COREF,37,you,45329,45332,1
exp,exp_name,professor,professor,45349,45358,10
exp,exp_name,dana,Dana,45373,45377,0
exp,exp_name,dana,Dana,45510,45514,0
booknlp,COREF,33,she,45592,45595,0
booknlp,COREF,33,her,45603,45606,0
exp,exp_name,sam,Sam,45632,45635,1
booknlp,COREF,33,her,45653,45656,0
exp,exp_name,professor grimes,Professor Grimes,45660,45676,10
booknlp,COREF,33,you,45686,45689,0
booknlp,COREF,37,he,45700,45702,1
exp,exp_name,dana,Dana,45779,45783,0
booknlp,COREF,33,you,46059,46062,0
booknlp,COREF,33,you,46076,46079,0
exp,exp_name,dana,Dana,46165,46169,0
exp,exp_name,sam,Sam,46174,46177,1
exp,exp_name,professor grimes,Professor Grimes,46223,46239,10
booknlp,COREF,33,I,46241,46242,0
exp,exp_name,agent dana blaze,Agent Dana Blaze,46245,46261,0
booknlp,COREF,33,my,46274,46276,0
exp,exp_name,agent sam harris,Agent Sam Harris,46286,46302,1
exp,exp_name,dana,Dana,46305,46309,0
booknlp,COREF,33,her,46325,46328,0
booknlp,COREF,32,Julia Bennett,46484,46497,20
exp,exp_name,emily haven,Emily Haven,46502,46513,2
exp,exp_name,sam,Sam,46516,46519,1
exp,exp_name,grimes,Grimes,46527,46533,10
exp,exp_name,dana,Dana,46553,46557,0
booknlp,COREF,43,he,46598,46600,10
booknlp,COREF,43,me,46655,46657,10
exp,exp_name,dana,Dana,46730,46734,0
exp,exp_name,grimes,Grimes,46743,46749,10
booknlp,COREF,43,my,46795,46797,10
booknlp,COREF,43,I,46941,46942,10
exp,exp_name,grimes,Grimes,47004,47010,10
booknlp,COREF,43,his,47018,47021,10
booknlp,COREF,43,his,47028,47031,10
exp,exp_name,dana,Dana,47054,47058,0
exp,exp_name,sam,Sam,47063,47066,1
booknlp,COREF,43,I,47074,47075,10
booknlp,COREF,43,I,47090,47091,10
booknlp,COREF,43,I,47146,47147,10
exp,exp_name,sam,Sam,47259,47262,1
exp,exp_name,grimes,Grimes,47271,47277,10
booknlp,COREF,43,him,47283,47286,10
booknlp,COREF,43,you,47331,47334,10
exp,exp_name,dana,Dana,47365,47369,0
exp,exp_name,professor grimes,Professor Grimes,47455,47471,10
booknlp,COREF,43,your,47555,47559,10
booknlp,COREF,43,you,47575,47578,10
booknlp,COREF,43,your,47592,47596,10
exp,exp_name,professor,professor,47608,47617,10
exp,exp_name,sam,Sam,47628,47631,1
exp,exp_name,dana,Dana,47753,47757,0
exp,exp_name,sam,Sam,47762,47765,1
exp,exp_name,grimes,Grimes,47801,47807,10
exp,exp_name,grimes,Grimes,48079,48085,10
booknlp,COREF,43,his,48099,48102,10
booknlp,COREF,43,he,48119,48121,10
booknlp,COREF,43,my,48186,48188,10
booknlp,COREF,43,he,48209,48211,10
booknlp,COREF,43,his,48235,48238,10
exp,exp_name,professor,professor,48670,48679,10
exp,exp_name,grimes,Grimes,48685,48691,10
exp,exp_name,dana,Dana,48763,48767,0
exp,exp_name,grimes,Grimes,48867,48873,10
booknlp,COREF,43,himself,48915,48922,10
booknlp,COREF,43,he,48931,48933,10
exp,exp_name,dana,Dana,48966,48970,0
booknlp,COREF,43,his,48979,48982,10
booknlp,COREF,33,I,49028,49029,0
booknlp,COREF,43,you,49036,49039,10
exp,exp_name,grimes,Grimes,49086,49092,10
booknlp,COREF,43,I,49126,49127,10
exp,exp_name,professor,professor,49138,49147,10
booknlp,COREF,43,you,49198,49201,10
booknlp,COREF,33,she,49210,49213,0
booknlp,COREF,43,he,49269,49271,10
booknlp,COREF,43,his,49294,49297,10
booknlp,COREF,43,I,49314,49315,10
booknlp,COREF,43,I,49330,49331,10
exp,exp_name,dana,Dana,49427,49431,0
booknlp,COREF,43,you,49531,49534,10
exp,exp_name,grimes,Grimes,49583,49589,10
booknlp,COREF,43,his,49606,49609,10
booknlp,COREF,43,I,49653,49654,10
exp,exp_name,sam,Sam,49830,49833,1
booknlp,COREF,43,you,49865,49868,10
booknlp,COREF,43,you,49949,49952,10
booknlp,COREF,43,you,49982,49985,10
exp,exp_name,grimes,Grimes,50010,50016,10
booknlp,COREF,43,his,50028,50031,10
booknlp,COREF,43,I,50045,50046,10
exp,exp_name,dana,Dana,50089,50093,0
exp,exp_name,sam,Sam,50101,50104,1
booknlp,COREF,33,her,50112,50115,0
booknlp,COREF,33,her,50134,50137,0
exp,exp_name,grimes,Grimes,50158,50164,10
booknlp,COREF,43,him,50218,50221,10
booknlp,COREF,33,She,50240,50243,0
booknlp,COREF,43,him,50315,50318,10
booknlp,COREF,33,I,50332,50333,0
booknlp,COREF,43,you,50345,50348,10
exp,exp_name,professor grimes,Professor Grimes,50397,50413,10
booknlp,COREF,33,she,50416,50419,0
booknlp,COREF,43,you,50433,50436,10
booknlp,COREF,43,your,50450,50454,10
exp,exp_name,grimes,Grimes,50475,50481,10
booknlp,COREF,43,his,50499,50502,10
booknlp,COREF,43,I,50520,50521,10
exp,exp_name,sam,Sam,50694,50697,1
booknlp,COREF,37,his,50705,50708,1
exp,exp_name,grimes,Grimes,50875,50881,10
booknlp,COREF,43,his,50888,50891,10
booknlp,COREF,37,you,51024,51027,1
exp,exp_name,grimes,Grimes,51116,51122,10
booknlp,COREF,43,his,51160,51163,10
booknlp,COREF,43,his,51217,51220,10
exp,exp_name,dana,Dana,51245,51249,0
booknlp,COREF,33,her,51271,51274,0
booknlp,COREF,33,her,51292,51295,0
booknlp,COREF,33,She,51348,51351,0
booknlp,COREF,43,him,51380,51383,10
booknlp,COREF,43,his,51410,51413,10
exp,exp_name,professor,Professor,51429,51438,10
booknlp,COREF,33,she,51441,51444,0
booknlp,COREF,1647,you,51457,51460,10
exp,exp_name,emily haven,Emily Haven,51466,51477,2
exp,exp_name,grimes,Grimes,51509,51515,10
booknlp,COREF,43,his,51525,51528,10
booknlp,COREF,43,his,51550,51553,10
booknlp,COREF,43,I,51601,51602,10
booknlp,COREF,31,her,51648,51651,2
exp,exp_name,sam,Sam,51659,51662,1
exp,exp_name,grimes,Grimes,51692,51698,10
booknlp,COREF,1647,you,51749,51752,10
exp,exp_name,professor,Professor,51780,51789,10
booknlp,COREF,1647,you,51796,51799,10
exp,exp_name,ms. haven,Ms. Haven,51822,51831,2
exp,exp_name,grimes,Grimes,51876,51882,10
booknlp,COREF,43,his,51889,51892,10
booknlp,COREF,43,I,51917,51918,10
booknlp,COREF,43,my,51951,51953,10
booknlp,COREF,43,I,51970,51971,10
booknlp,COREF,43,I,51983,51984,10
booknlp,COREF,1647,you,52052,52055,10
exp,exp_name,sam,Sam,52070,52073,1
booknlp,COREF,1647,You,52096,52099,10
booknlp,COREF,1647,your,52128,52132,10
exp,exp_name,grimes,Grimes,52207,52213,10
booknlp,COREF,43,his,52245,52248,10
booknlp,COREF,43,I,52294,52295,10
exp,exp_name,ms. haven,Ms. Haven,52304,52313,2
booknlp,COREF,43,I,52345,52346,10
booknlp,COREF,41,her,52357,52360,2
booknlp,COREF,43,I,52381,52382,10
booknlp,COREF,41,her,52412,52415,2
booknlp,COREF,43,you,52441,52444,10
exp,exp_name,dana,Dana,52471,52475,0
exp,exp_name,grimes,Grimes,52529,52535,10
booknlp,COREF,43,his,52542,52545,10
booknlp,COREF,43,his,52591,52594,10
booknlp,COREF,43,I,52614,52615,10
booknlp,COREF,41,she,52636,52639,2
booknlp,COREF,43,me,52699,52701,10
exp,exp_name,dana,Dana,52721,52725,0
exp,exp_name,grimes,Grimes,52734,52740,10
booknlp,COREF,33,her,52742,52745,0
exp,exp_name,professor grimes,Professor Grimes,52913,52929,10
booknlp,COREF,33,she,52932,52935,0
booknlp,COREF,43,you,52955,52958,10
exp,exp_name,grimes,Grimes,52995,53001,10
booknlp,COREF,43,himself,53058,53065,10
booknlp,COREF,43,I,53076,53077,10
booknlp,COREF,43,he,53110,53112,10
booknlp,COREF,43,I,53123,53124,10
booknlp,COREF,33,you,53226,53229,0
booknlp,COREF,43,I,53246,53247,10
booknlp,COREF,43,my,53295,53297,10
booknlp,COREF,43,you,53325,53328,10
exp,exp_name,sam,Sam,53341,53344,1
exp,exp_name,grimes,Grimes,53371,53377,10
booknlp,COREF,43,I,53385,53386,10
booknlp,COREF,33,You,53432,53435,0
booknlp,COREF,33,you,53476,53479,0
booknlp,COREF,43,my,53497,53499,10
exp,exp_name,dana,Dana,53512,53516,0
booknlp,COREF,33,she,53545,53548,0
exp,exp_name,grimes,Grimes,53590,53596,10
booknlp,COREF,43,him,53667,53670,10
booknlp,COREF,43,his,53708,53711,10
booknlp,COREF,32,Julia Bennett,53727,53740,20
booknlp,COREF,33,She,53750,53753,0
exp,exp_name,sam,Sam,53765,53768,1
booknlp,COREF,37,you,53813,53816,1
booknlp,COREF,37,your,53821,53825,1
exp,exp_name,professor,Professor,53839,53848,10
exp,exp_name,dana,Dana,53851,53855,0
booknlp,COREF,33,her,53874,53877,0
booknlp,COREF,37,your,53899,53903,1
exp,exp_name,agent blaze,Agent Blaze,53982,53993,0
exp,exp_name,grimes,Grimes,53996,54002,10
booknlp,COREF,33,you,54056,54059,0
booknlp,COREF,43,me,54092,54094,10
exp,exp_name,dana,Dana,54098,54102,0
booknlp,COREF,33,she,54115,54118,0
exp,exp_name,sam,Sam,54123,54126,1
exp,exp_name,grimes,Grimes,54136,54142,10
exp,exp_name,dana,Dana,54239,54243,0
booknlp,COREF,33,she,54260,54263,0
booknlp,COREF,33,her,54302,54305,0
booknlp,COREF,43,him,54350,54353,10
exp,exp_name,sam,Sam,54359,54362,1
booknlp,COREF,33,your,54437,54441,0
exp,exp_name,grimes,Grimes,54474,54480,10
exp,exp_name,emily,Emily,54488,54493,2
booknlp,COREF,43,his,54530,54533,10
booknlp,COREF,32,Julia,54543,54548,20
exp,exp_name,dana,Dana,54552,54556,0
booknlp,COREF,33,her,54563,54566,0
booknlp,COREF,33,her,54588,54591,0
booknlp,COREF,33,her,54614,54617,0
booknlp,COREF,33,I,54625,54626,0
exp,exp_name,sam,Sam,54658,54661,1
exp,exp_name,grimes,Grimes,54669,54675,10
exp,exp_name,emily,Emily,54737,54742,2
booknlp,COREF,43,he,54744,54746,10
booknlp,COREF,33,I,54771,54772,0
booknlp,COREF,33,my,54793,54795,0
exp,exp_name,sam,Sam,54816,54819,1
exp,exp_name,dana,Dana,54896,54900,0
exp,exp_name,grimes,Grimes,54908,54914,10
booknlp,COREF,43,He,54944,54946,10
exp,exp_name,sam,Sam,55041,55044,1
booknlp,COREF,33,her,55057,55060,0
exp,exp_name,grimes,Grimes,55109,55115,10
exp,exp_name,dana,Dana,55167,55171,0
booknlp,COREF,33,I,55212,55213,0
exp,exp_name,emily,Emily,55258,55263,2
exp,exp_name,emily,Emily,55305,55310,2
booknlp,COREF,31,her,55328,55331,2
exp,exp_name,dana,Dana,55422,55426,0
exp,exp_name,emily haven,Emily Haven,55511,55522,2
booknlp,COREF,31,her,55524,55527,2
booknlp,COREF,31,her,55596,55599,2
exp,exp_name,dana,Dana,55668,55672,0
exp,exp_name,claire,Claire,55715,55721,11
booknlp,COREF,45,her,55734,55737,11
exp,exp_name,dana,Dana,55766,55770,0
booknlp,COREF,45,I,55800,55801,11
booknlp,COREF,31,her,55827,55830,2
booknlp,COREF,45,she,55833,55836,11
exp,exp_name,dana,Dana,55926,55930,0
booknlp,COREF,33,she,55957,55960,0
exp,exp_name,claire,Claire,56013,56019,11
booknlp,COREF,45,her,56036,56039,11
exp,exp_name,emily,Emily,56300,56305,2
booknlp,COREF,31,her,56309,56312,2
exp,exp_name,dana,Dana,56326,56330,0
exp,exp_name,claire,Claire,56339,56345,11
exp,exp_name,claire,Claire,56422,56428,11
booknlp,COREF,45,her,56445,56448,11
booknlp,COREF,45,her,56490,56493,11
booknlp,COREF,45,She,56526,56529,11
booknlp,COREF,45,her,56580,56583,11
booknlp,COREF,45,her,56609,56612,11
booknlp,COREF,45,she,56632,56635,11
booknlp,COREF,45,her,56666,56669,11
exp,exp_name,dana,Dana,56687,56691,0
exp,exp_name,miss haven,Miss Haven,56732,56742,2
exp,exp_name,dana,Dana,56745,56749,0
exp,exp_name,emily,Emily,56798,56803,2
booknlp,COREF,31,her,56861,56864,2
booknlp,COREF,33,She,56867,56870,0
exp,exp_name,claire,Claire,56888,56894,11
booknlp,COREF,45,you,56938,56941,11
booknlp,COREF,31,her,56956,56959,2
booknlp,COREF,31,her,57036,57039,2
exp,exp_name,claire,Claire,57055,57061,11
booknlp,COREF,45,herself,57092,57099,11
exp,exp_name,emily,Emily,57118,57123,2
booknlp,COREF,31,she,57128,57131,2
booknlp,COREF,31,she,57164,57167,2
booknlp,COREF,31,Her,57173,57176,2
booknlp,COREF,31,her,57204,57207,2
booknlp,COREF,31,she,57213,57216,2
booknlp,COREF,31,She,57249,57252,2
booknlp,COREF,33,her,57414,57417,0
booknlp,COREF,33,her,57445,57448,0
booknlp,COREF,31,She,57459,57462,2
booknlp,COREF,45,me,57478,57480,11
booknlp,COREF,31,her,57489,57492,2
exp,exp_name,dana,Dana,57512,57516,0
exp,exp_name,sam,Sam,57562,57565,1
exp,exp_name,emily,Emily,57647,57652,2
booknlp,COREF,31,her,57703,57706,2
exp,exp_name,miss haven,Miss Haven,57723,57733,2
booknlp,COREF,37,he,57736,57738,1
booknlp,COREF,37,he,57748,57750,1
exp,exp_name,claire,Claire,57771,57777,11
booknlp,COREF,45,her,57784,57787,11
booknlp,COREF,45,her,57816,57819,11
booknlp,COREF,31,her,57846,57849,2
booknlp,COREF,31,she,57888,57891,2
booknlp,COREF,31,she,57941,57944,2
booknlp,COREF,31,She,58007,58010,2
exp,exp_name,claire,Claire,58128,58134,11
booknlp,COREF,31,she,58164,58167,2
booknlp,COREF,31,She,58204,58207,2
exp,exp_name,dana,Dana,58333,58337,0
exp,exp_name,claire,Claire,58350,58356,11
exp,exp_name,emily,Emily,58374,58379,2
exp,exp_name,emily,Emily,58604,58609,2
exp,exp_name,emily,Emily,58770,58775,2
booknlp,COREF,32,Julia Bennett,58780,58793,20
exp,exp_name,dana,Dana,58799,58803,0
booknlp,COREF,33,your,58864,58868,0
exp,exp_name,dana,Dana,58900,58904,0
booknlp,COREF,31,she,58975,58978,2
booknlp,COREF,33,you,59001,59004,0
booknlp,COREF,31,her,59058,59061,2
booknlp,COREF,31,her,59073,59076,2
